MSSubClass,MSZoning,Neighborhood,OverallQual,YearRemodAdd,RoofStyle,BsmtQual,BsmtExposure,CentralAir,1stFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,SaleCondition
0.0,0.75,0.2727272727272727,0.4444444444444445,0.7213114754098361,1.0,0.5,0.25,1.0,0.4763109930017108,0.4503846576588648,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.2352941176470588,0.75,0.9545454545454546,0.8888888888888888,0.0163934426229508,1.0,1.0,0.25,1.0,0.5250168403445601,0.7266789240821021,0.3333333333333333,1.0,0.6666666666666666,0.8,1.0,1.0,0.75,1.0
0.0,0.75,0.2727272727272727,0.4444444444444445,0.7704918032786886,1.0,0.5,0.25,1.0,0.4253888646254058,0.4022342985594678,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.0,0.75,0.6363636363636364,0.6666666666666665,0.0163934426229508,0.0,0.75,0.75,1.0,0.6119212956752236,0.5786134842910595,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,1.0
0.0,0.75,0.3636363636363636,0.5555555555555556,0.8032786885245902,1.0,0.5,0.25,1.0,0.5469239275107043,0.5171540222177189,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.8,0.6666666666666666,0.25,0.75
0.1470588235294117,0.25,0.1363636363636363,0.6666666666666665,0.1147540983606557,0.0,0.5,0.25,1.0,0.3995425047611434,0.3777947955661949,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,0.75
0.0,0.75,0.3636363636363636,0.5555555555555556,0.6721311475409837,0.0,0.5,0.25,1.0,0.4627470863435814,0.4375590551712127,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,0.75
0.4117647058823529,0.75,0.2727272727272727,0.3333333333333333,0.6557377049180328,0.0,0.0,0.0,1.0,0.5595141965575321,0.5290589836773592,0.0,0.3333333333333333,0.0,0.2,0.2,0.3333333333333333,0.5,0.75
0.0,0.75,0.4545454545454546,0.4444444444444445,0.0819672131147541,0.0,0.5,0.25,1.0,0.5025792941800411,0.4752231350555842,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.5,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.7377049180327869,1.0,0.5,0.25,1.0,0.5716371987750337,0.5405221123553643,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,0.0
0.2352941176470588,0.75,0.9545454545454546,0.7777777777777777,0.0163934426229508,0.0,1.0,0.75,1.0,0.5172699508259511,0.7338708844942801,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,0.6666666666666666,0.75,1.0
0.1470588235294117,0.25,0.0,0.6666666666666665,0.9508196721311476,0.0,0.5,0.25,1.0,0.5005247558628385,0.4732804283991445,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.3333333333333333,0.25,0.75
0.0,0.75,0.6363636363636364,0.7777777777777777,0.1147540983606557,1.0,0.75,0.25,1.0,0.6780915387898938,0.641181979938394,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,0.75
0.588235294117647,0.25,0.0454545454545454,0.4444444444444445,0.5245901639344263,0.0,0.75,0.25,1.0,0.4836163908395736,0.4572924115268417,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.5,0.75
0.0,0.75,0.2727272727272727,0.4444444444444445,0.1639344262295081,0.0,0.5,0.5,1.0,0.4836163908395736,0.4572924115268417,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.25,0.75
0.0,0.75,0.9545454545454546,0.7777777777777777,0.0491803278688524,0.0,0.75,0.25,1.0,0.6368251762676431,0.6021618085997416,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.180327868852459,0.0,0.5,0.5,1.0,0.4201990044207004,0.3973269303778872,0.0,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.5,0.75
0.0,0.75,0.9545454545454546,0.7777777777777777,0.0491803278688524,0.0,1.0,0.25,1.0,0.6595016719182833,0.6236039879333592,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.1639344262295081,0.0,0.5,1.0,1.0,0.6368251762676431,0.6021618085997416,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,0.8,0.6666666666666666,0.25,0.75
0.0588235294117646,0.25,0.1363636363636363,0.3333333333333333,0.9672131147540984,0.0,0.5,0.25,0.0,0.1958740516790902,0.1852123276722803,0.0,0.0,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.2941176470588235,0.0,0.0,0.3333333333333333,0.9672131147540984,0.5,0.5,0.25,0.0,0.288776817488392,0.5347105201047526,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.0,0.75,0.2727272727272727,0.4444444444444445,0.0491803278688524,0.0,0.5,0.25,1.0,0.5393753955435958,0.5100163683827565,0.0,0.6666666666666666,0.0,0.2,0.8,0.3333333333333333,0.25,0.75
0.0,0.75,0.6363636363636364,0.7777777777777777,0.0327868852459016,0.0,1.0,0.75,1.0,0.5412029250083421,0.511744422625541,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.8524590163934427,1.0,0.5,0.25,1.0,0.6586588534631099,0.6228070453748646,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,0.75
0.588235294117647,0.75,0.9545454545454546,0.8888888888888888,0.0491803278688524,1.0,1.0,0.25,1.0,0.6278864512419462,0.5937096320391415,0.3333333333333333,1.0,0.3333333333333333,0.8,0.8,1.0,0.5,0.75
0.2352941176470588,0.75,0.9545454545454546,0.7777777777777777,0.0327868852459016,0.0,1.0,0.75,1.0,0.508667862593235,0.744068750400432,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,1.0,0.75,0.75
0.0,0.75,0.6363636363636364,0.4444444444444445,0.2459016393442623,0.0,0.75,0.25,1.0,0.49672487346092,0.4696873794041032,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.3278688524590164,1.0,0.5,0.25,1.0,0.5598013043635515,0.5293304637666818,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.0655737704918032,0.0,0.5,0.25,1.0,0.4825306788434149,0.4562657964940371,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.25,0.0
0.4117647058823529,0.75,0.2272727272727273,0.3333333333333333,0.8852459016393444,0.0,0.0,0.0,0.0,0.5153045658772344,0.4872557507649935,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25
0.0,0.75,0.3636363636363636,0.5555555555555556,0.6885245901639345,0.0,0.5,0.25,1.0,0.5674592591939254,0.5365715844112193,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,0.0
0.0,0.75,0.8636363636363636,0.4444444444444445,0.8032786885245902,0.0,0.5,1.0,1.0,0.5685786281290985,0.5376300243844083,0.0,0.3333333333333333,0.6666666666666666,0.8,0.8,0.6666666666666666,0.25,0.75
0.3823529411764705,0.75,0.4545454545454546,0.4444444444444445,0.4098360655737705,0.0,0.75,0.75,1.0,0.4131543653098548,0.3906657417408716,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,0.75
0.0,0.75,0.6363636363636364,0.4444444444444445,0.4754098360655738,1.0,0.75,0.75,1.0,0.4363698189341498,0.412617542741895,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.7868852459016394,0.0,0.5,0.25,1.0,0.5146468388784067,0.4866338248519817,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.25,0.75
0.588235294117647,0.75,0.9545454545454546,0.8888888888888888,0.0983606557377049,1.0,1.0,0.25,1.0,0.669443832737441,0.6330049817435306,0.3333333333333333,1.0,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,0.75
0.1764705882352941,0.75,0.4090909090909091,0.6666666666666665,0.1147540983606557,0.0,1.0,0.25,1.0,0.6177320487791578,0.7010690947176075,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.8,0.6666666666666666,0.5,0.0
0.0,1.0,0.8181818181818182,0.7777777777777777,0.0327868852459016,0.0,0.75,0.75,1.0,0.6492366112991492,0.613897670252844,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.75,0.75
1.0,0.25,0.1818181818181818,0.3333333333333333,0.0327868852459016,0.0,0.5,0.25,1.0,0.3401100611030667,0.5687523364638913,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,1.0
0.0,0.75,0.2727272727272727,0.4444444444444445,0.6885245901639345,0.0,0.5,0.25,1.0,0.4433627159636,0.4192298056980874,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,0.75
0.2352941176470588,0.75,0.5909090909090909,0.5555555555555556,0.180327868852459,0.0,0.75,0.75,1.0,0.3705923159672606,0.5730177502077689,0.0,0.3333333333333333,0.0,0.2,0.8,1.0,0.5,0.75
0.1764705882352941,0.25,0.1363636363636363,0.5555555555555556,0.9344262295081968,0.0,0.5,0.25,1.0,0.3814906539704186,0.494624089751845,0.0,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.5,0.75
0.4117647058823529,0.25,0.0,0.4444444444444445,0.7868852459016394,0.0,0.75,1.0,0.0,0.3814906539704186,0.3607255346044598,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.3333333333333333,0.5,0.75
0.0,0.75,0.5,0.8888888888888888,0.3278688524590164,0.0,1.0,1.0,1.0,0.6872790834770903,0.6498694325260219,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8,0.8,1.0,0.75,0.75
0.3529411764705882,0.75,0.3636363636363636,0.4444444444444445,0.8688524590163935,0.0,0.5,0.25,1.0,0.5773976130251759,0.5459689784536534,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.4,0.3333333333333333,0.5,0.75
0.0,0.75,0.3636363636363636,0.5555555555555556,0.7377049180327869,0.0,0.5,0.25,1.0,0.5946054194091621,0.5622401376357473,0.0,0.3333333333333333,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,0.75
0.8235294117647058,1.0,0.8181818181818182,0.7777777777777777,0.1639344262295081,0.0,0.75,0.25,1.0,0.4545751446592012,0.630487991488689,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,1.0,0.5,0.0
0.2352941176470588,0.75,0.6363636363636364,0.6666666666666665,0.0491803278688524,0.0,0.75,0.25,1.0,0.4023083526454076,0.626770670775679,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,0.75
0.2352941176470588,0.75,0.9090909090909092,1.0,0.0163934426229508,1.0,1.0,1.0,1.0,0.5948631348879516,0.8026027696994973,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,1.0,0.75,1.0
0.0,0.75,0.6363636363636364,0.4444444444444445,0.6065573770491803,0.0,0.5,0.75,1.0,0.3634746483852451,0.3436901677389521,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.0,0.75,0.4545454545454546,0.5555555555555556,0.0491803278688524,0.0,0.75,0.25,1.0,0.5172699508259511,0.4891141568070578,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.5,1.0
0.3235294117647058,0.25,0.0,0.4444444444444445,0.1967213114754098,0.0,0.5,0.25,0.0,0.2427800902804904,0.4742532801906964,0.0,0.0,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.588235294117647,0.75,0.9545454545454546,0.7777777777777777,0.0327868852459016,0.0,0.75,0.5,1.0,0.580105176768483,0.5485291653641724,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,0.75
0.2941176470588235,0.25,0.1818181818181818,0.6666666666666665,1.0,0.0,0.5,0.25,1.0,0.4210694733405162,0.6247954313081205,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,0.75
0.2352941176470588,0.75,0.6363636363636364,0.6666666666666665,0.1967213114754098,0.0,0.75,0.25,1.0,0.4825306788434149,0.6829209321992993,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,0.75
0.2352941176470588,0.75,0.9545454545454546,0.7777777777777777,0.0491803278688524,0.0,1.0,0.75,1.0,0.5123344655913717,0.7468237917745464,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,0.6666666666666666,0.75,0.75
0.0,0.75,0.3636363636363636,0.6666666666666665,0.360655737704918,0.0,0.75,1.0,1.0,0.7506703096893652,0.7098101774084071,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,0.75
0.0,0.75,0.6363636363636364,0.6666666666666665,0.0819672131147541,0.0,0.75,0.75,1.0,0.608235425974124,0.5751282421112753,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,0.75
0.0588235294117646,0.25,0.1818181818181818,0.3333333333333333,1.0,0.0,0.5,0.25,1.0,0.346099107081339,0.3272604037049964,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,0.75
0.1764705882352941,0.75,0.7727272727272727,0.6666666666666665,0.8852459016393444,0.0,0.5,0.25,1.0,0.5618040225976761,0.7214500376730859,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,0.75
0.0,0.75,0.3636363636363636,0.6666666666666665,0.5737704918032788,0.0,0.75,1.0,1.0,0.7531722029475372,0.7121758887926424,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,0.8,1.0,0.5,0.75
0.0,0.75,0.4090909090909091,0.3333333333333333,0.0327868852459016,0.0,0.5,0.25,1.0,0.3953516224625044,0.373832029396417,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,0.75
0.2352941176470588,0.75,0.5909090909090909,0.6666666666666665,0.1967213114754098,0.0,0.75,0.25,1.0,0.4135989264473041,0.6263766666937229,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.1311475409836065,0.0,0.5,0.25,1.0,0.4928811936730435,0.4660529169817611,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,0.75
0.1764705882352941,0.25,0.1818181818181818,0.2222222222222222,1.0,0.5,0.25,0.25,0.0,0.3930011450613877,0.6032284774004513,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.9411764705882352,0.25,0.0454545454545454,0.3333333333333333,0.6065573770491803,0.0,0.75,1.0,1.0,0.2007638490168384,0.4316887473319708,0.3333333333333333,0.3333333333333333,0.0,0.2,1.0,0.3333333333333333,0.25,0.75
0.0,0.75,0.3636363636363636,0.3333333333333333,0.8688524590163935,0.0,0.5,0.25,1.0,0.4421390901594169,0.4180727837166165,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.1764705882352941,0.25,0.1363636363636363,0.4444444444444445,0.1311475409836065,0.0,0.5,0.25,1.0,0.4879243694821626,0.5260568533496137,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.4117647058823529,0.75,0.2727272727272727,0.3333333333333333,0.7049180327868853,1.0,0.5,0.25,0.0,0.6726894143200868,0.6360739013600858,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.75
0.1764705882352941,0.25,0.1818181818181818,0.4444444444444445,0.4754098360655738,0.0,0.5,0.25,1.0,0.3091335825362069,0.5105934544644493,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,0.75
0.2352941176470588,0.75,0.3636363636363636,0.5555555555555556,0.6885245901639345,0.0,0.75,0.25,1.0,0.5250168403445601,0.6999961327825739,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,1.0,0.25,0.75
0.588235294117647,0.25,0.4090909090909091,0.5555555555555556,0.1475409836065573,1.0,1.0,0.25,1.0,0.57108322842116,0.5399982954545406,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,1.0,0.5,0.75
0.0,0.75,0.8181818181818182,0.7777777777777777,0.0327868852459016,0.0,0.75,0.25,1.0,0.6283509904541793,0.59414888567205,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.7868852459016394,0.0,0.5,0.25,1.0,0.485418125380435,0.4589960749028732,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,0.75
0.3529411764705882,0.75,0.5909090909090909,0.6666666666666665,0.2295081967213114,0.0,0.75,0.25,1.0,0.3755885864342545,0.5739575553910852,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,0.75
0.2352941176470588,0.75,1.0,0.7777777777777777,0.2459016393442623,1.0,0.75,0.25,1.0,0.5609472184178399,0.7394173292807995,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.5,0.75
0.2352941176470588,0.75,0.5909090909090909,0.5555555555555556,0.0819672131147541,0.0,0.75,0.75,1.0,0.310330626906202,0.5934897654125191,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,1.0,0.5,0.75
0.8235294117647058,1.0,0.8181818181818182,0.5555555555555556,0.0163934426229508,0.0,0.75,0.75,1.0,0.2644811394865121,0.5088589734099251,0.0,0.6666666666666666,0.0,0.2,0.4,0.6666666666666666,0.5,1.0
0.1764705882352941,0.0,0.0,0.2222222222222222,0.459016393442623,1.0,0.5,0.25,0.0,0.4661896500295306,0.5859175286671761,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
0.0,0.75,0.6363636363636364,0.3333333333333333,0.2131147540983606,0.0,0.75,0.25,1.0,0.4573211552471958,0.4324284657973978,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.75
0.0,0.75,0.3636363636363636,0.3333333333333333,0.9344262295081968,0.0,0.0,0.0,1.0,0.4763109930017108,0.4503846576588648,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.7540983606557378,1.0,0.5,0.25,1.0,0.5415065278374938,0.5120314998886757,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,0.0
0.0588235294117646,0.75,0.7272727272727273,0.4444444444444445,0.0655737704918032,0.0,0.75,0.25,1.0,0.4470073352332848,0.4226760427704876,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,0.75
1.0,0.0,0.1818181818181818,0.5555555555555556,0.1639344262295081,1.0,0.5,0.5,0.0,0.5490067749473075,0.722019911488311,0.0,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.5,0.75
0.2352941176470588,0.75,0.6363636363636364,0.5555555555555556,0.180327868852459,0.0,0.75,0.25,1.0,0.4223710345536018,0.6394890206114647,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,0.75
0.2352941176470588,0.75,0.5909090909090909,0.5555555555555556,0.2786885245901639,0.0,0.75,0.25,1.0,0.3079324829202363,0.5730177502077689,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,0.75
0.0,0.75,0.6363636363636364,0.6666666666666665,0.1311475409836065,0.0,0.75,0.75,1.0,0.6341013916679445,0.5995862837588364,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,0.75
0.0,0.75,0.2272727272727273,0.3333333333333333,0.7049180327868853,1.0,0.5,0.25,1.0,0.4453923378141624,0.4211489521292506,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,1.0,0.25,0.75
0.0588235294117646,0.75,0.2272727272727273,0.4444444444444445,1.0,0.0,0.5,0.25,0.0,0.3906345436765264,0.3693717084183427,0.0,0.3333333333333333,0.0,0.2,0.6000000000000001,0.3333333333333333,0.25,0.0
0.0,0.75,0.3636363636363636,0.3333333333333333,0.8524590163934427,0.0,0.5,0.25,1.0,0.5384578076351394,0.5091487261865986,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.75
0.0,0.75,0.5454545454545454,0.5555555555555556,0.1639344262295081,0.0,0.5,0.5,1.0,0.6390773358458262,0.604291379689883,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.8,0.6666666666666666,0.5,0.75
0.2352941176470588,0.75,0.4545454545454546,0.5555555555555556,0.4262295081967213,0.0,0.75,0.25,1.0,0.4522035388999237,0.6291238352186523,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,0.75
0.4117647058823529,0.75,0.4545454545454546,0.4444444444444445,0.5081967213114754,0.0,0.0,0.0,1.0,0.6217851810824584,0.5879404633396161,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,0.25
0.0,0.75,0.6363636363636364,0.6666666666666665,0.0327868852459016,0.0,0.75,0.25,1.0,0.5387639547980729,0.5094382092915382,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.75,0.75
0.1764705882352941,0.25,0.0,0.6666666666666665,0.9508196721311476,0.0,0.5,0.25,1.0,0.5387639547980729,0.6454650849704384,0.0,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.4,0.3333333333333333,0.25,0.75
0.2352941176470588,1.0,0.8181818181818182,0.7777777777777777,0.0819672131147541,1.0,1.0,0.25,1.0,0.4810775683499981,0.6760016186857802,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,0.75
0.0588235294117646,0.25,0.1818181818181818,0.3333333333333333,0.2131147540983606,0.5,0.25,0.25,1.0,0.478886023547096,0.4528195253559879,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.75
0.0,0.25,0.1818181818181818,0.4444444444444445,0.9672131147540984,0.0,0.5,0.25,1.0,0.3680669762170572,0.3480325281479643,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0
0.1764705882352941,0.25,0.0,0.4444444444444445,0.0491803278688524,0.0,0.5,0.25,0.0,0.460045024165554,0.5838809899441575,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.75
0.0,0.75,0.5454545454545454,0.5555555555555556,0.5573770491803279,1.0,0.75,0.25,1.0,0.6876641329505473,0.6502335231681293,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,0.75
0.1764705882352941,0.75,0.2272727272727273,0.5555555555555556,0.5737704918032788,0.0,0.5,0.25,1.0,0.535689588736318,0.6522280570221763,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,0.75
0.3529411764705882,0.75,0.5909090909090909,0.6666666666666665,0.180327868852459,0.0,0.75,0.25,1.0,0.3603791064119006,0.563456635308877,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,0.75
0.2352941176470588,0.75,0.6363636363636364,0.6666666666666665,0.0163934426229508,0.0,1.0,0.75,1.0,0.5554679761324914,0.7745477194162422,0.3333333333333333,1.0,0.3333333333333333,0.8,1.0,1.0,0.75,1.0
0.0,0.75,0.7272727272727273,0.5555555555555556,0.9016393442622952,1.0,0.75,0.5,1.0,0.7587278513170492,0.7174291347301489,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8,0.6000000000000001,0.3333333333333333,0.5,0.0
0.2941176470588235,0.75,0.7272727272727273,0.5555555555555556,0.0983606557377049,0.5,0.5,0.25,1.0,0.5974290365554022,0.7261181867975885,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.4,0.3333333333333333,0.25,0.75
0.8235294117647058,1.0,0.8181818181818182,0.5555555555555556,0.1475409836065573,0.0,0.75,0.25,1.0,0.3362449324150951,0.5701807912318966,0.0,0.3333333333333333,0.3333333333333333,0.4,0.4,0.3333333333333333,0.5,0.75
0.0,0.75,0.2727272727272727,0.4444444444444445,0.7868852459016394,0.0,0.5,0.25,1.0,0.4949832329551658,0.4680405390529998,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8,0.3333333333333333,0.25,0.75
